Film Name,Language ID,Language BCP47,Version,ReEncodeStarted,Total Present,Total Missing,Missing Video IDs
Magdalena,8188,nhe,34842,,54,0,
Reflections of Hope,8188,nhe,34842,,8,0,
Magdalena,8170,nhw,34843,,54,0,
Reflections of Hope,8170,nhw,34843,,8,0,
Magdalena,26419,nch,34844,,54,0,
Reflections of Hope,26419,nch,34844,,8,0,
JESUS Film,16891,ms-abs,34845,,62,0,
JESUS Film,4635,gmv,34853,,62,0,
Walking with Jesus Africa,1444,af,34859,,6,0,
JESUS Film,4601,et,34864,,62,0,
Magdalena,24038,fuv,34869,,54,0,
Reflections of Hope,24038,fuv,34869,,8,0,
JESUS Film,142372,,34880,,62,0,
Walking with Jesus Africa,53434,liy,34881,,6,0,
Walking with Jesus Africa,53433,lnl,34883,,6,0,
Walking with Jesus Africa,3171,,34886,,6,0,
JESUS Film,13376,ymm,34894,,62,0,
JESUS Film,14295,kjp,34898,,62,0,
JESUS Film,17774,mui,34903,,62,0,
JESUS Film,140549,,34913,,62,0,
JESUS Film,185061,,34915,,62,0,
JESUS Film,185063,,34916,,62,0,
JESUS Film,20211,sn-kth,34917,,62,0,
JESUS Film,20531,ar-shu,34920,,62,0,
JESUS Film,20851,nd,34923,,62,0,
JESUS Film,20900,rw,34924,,62,0,
JESUS Film,20969,th-sou,34925,,62,0,
JESUS Film,22863,ii,34926,,62,0,
Magdalena,10528,,34927,,54,0,
Reflections of Hope,10528,,34927,,8,0,
My last Day,5210,,34929,,2,0,
My last Day,184933,,34930,,2,0,
My last Day,185199,,34931,,1,1,1_mld11-0-0
My last Day,20525,tw,34931,,2,0,
JESUS Film,20964,,34932,,62,0,
Walking with Jesus Africa,22910,xsm-GH,34934,,6,0,
Walking with Jesus Africa,144593,mzw,34935,,6,0,
Walking with Jesus Africa,2062,gur,34937,,6,0,
Walking with Jesus Africa,5206,sil,34938,,6,0,
JESUS Film,53345,,34940,,62,0,
JESUS Film,144017,,34945,,62,0,
JESUS Film,23316,sjp,34946,,62,0,
JESUS Film,23491,cjk-CD,34947,,62,0,
JESUS Film,23492,cjk,34948,,62,0,
JESUS Film,23920,fuh,34949,,62,0,
My last Day,140551,,34959,,2,0,
My last Day,15667,,34960,,2,0,
JESUS Film,24018,fan,34961,,62,0,
JESUS Film,24038,fuv,34962,,62,0,
JESUS Film,24096,cmn,34963,,62,0,
JESUS Film,24156,tg-x-Samarkand,34964,,62,0,
JESUS Film,53347,ar-ajp,34965,,62,0,
JESUS Film,53401,nyy,34966,,62,0,
JESUS Film,144476,,34968,,62,0,
JESUS Film,181020,,34971,,62,0,
Magdalena,19241,,34972,,54,0,
Reflections of Hope,19241,,34972,,8,0,
Magdalena,19191,mtq,34973,,54,0,
Reflections of Hope,19191,mtq,34973,,8,0,
JESUS Film,140770,,34975,,62,0,
JESUS Film,141371,,34976,,62,0,
JESUS Film,142887,,34979,,62,0,
JESUS Film,4310,puu,34980,,62,0,
JESUS Film,175252,,34981,,62,0,
JESUS Film,141311,,34983,,62,0,
JESUS Film,5848,te,34985,,62,0,
JESUS Film,53352,zh-x-Guiliu,34986,,62,0,
JESUS Film,139117,mg-tkg,34987,,62,0,
JESUS Film,139091,shy,34989,,62,0,
JESUS Film,23181,zch,34990,,62,0,
JESUS Film,529,en,34991,,62,0,
JESUS Film,143169,,35030,,62,0,
JESUS Film,143382,,35031,,62,0,
JESUS Film,185234,,35031,,62,0,
JESUS Film,140248,,35033,,62,0,
JESUS Film,143690,,35035,,62,0,
JESUS Film,17732,,35036,,62,0,
JESUS Film,184691,,35037,,62,0,
JESUS Film,17424,,35038,,62,0,
JESUS Film,158935,,35040,,62,0,
JESUS Film,21118,th-nod,35041,,62,0,
JESUS Film,142353,,35046,,62,0,
JESUS Film,185078,,35051,,62,0,
JESUS Film,144623,,35053,,62,0,
JESUS Film,139251,,35054,,62,0,
JESUS Film,152629,,35058,,62,0,
JESUS Film,20163,,35071,,62,0,
JESUS Film,142905,,35073,,62,0,
JESUS Film,8799,loz,35078,,62,0,
My last Day,19508,bsq,35084,,2,0,
My last Day,7609,xpe,35085,,2,0,
My last Day,7658,,35086,,2,0,
My last Day,7586,,35087,,2,0,
JESUS Film,27145,dts,35088,,62,0,
JESUS Film,158085,,35098,,62,0,
Walking with Jesus Africa,7586,,35099,,6,0,
Magdalena,7586,,35100,,54,0,
Reflections of Hope,7586,,35100,,8,0,
JESUS Film,141870,,35101,,62,0,
JESUS Film,1918,,35102,,62,0,
JESUS Film,144252,,35103,,62,0,
JESUS Film,139916,,35104,,62,0,
Magdalena,27145,dts,35107,,54,0,
Reflections of Hope,27145,dts,35107,,8,0,
JESUS Film,153397,,35114,,62,0,
Walking with Jesus Africa,9728,ikk,35115,,6,0,
JESUS Film,17432,,35116,,62,0,
JESUS Film,185195,,35117,,62,0,
JESUS Film,185191,,35118,,62,0,
JESUS Film,143600,,35120,,62,0,
JESUS Film,150352,,35121,,62,0,
JESUS Film,154906,,35122,,62,0,
JESUS Film,19617,ban,35124,,62,0,
JESUS Film,17492,lew,35125,,62,0,
JESUS Film,185194,,35126,,62,0,
JESUS Film,143000,,35128,,62,0,
JESUS Film,140001,,35130,,62,0,
My last Day,14278,bem,35138,,2,0,
My last Day,14259,mgr,35139,,2,0,
My last Day,142905,,35140,,2,0,
My last Day,8799,loz,35141,,2,0,
My last Day,554,lue,35142,,2,0,
My last Day,573,lun,35143,,2,0,
My last Day,15622,leb,35144,,2,0,
My last Day,555,lch,35145,,2,0,
My last Day,184511,lyn,35146,,2,0,
My last Day,53095,mwn,35147,,2,0,
My last Day,15642,kqn,35148,,2,0,
My last Day,15631,lam,35149,,2,0,
My last Day,19898,leh,35150,,2,0,
My last Day,15739,nka,35151,,2,0,
My last Day,19759,ilb,35152,,2,0,
My last Day,151817,toi,35153,,2,0,
My last Day,15796,sby,35154,,2,0,
My last Day,184452,mho,35155,,2,0,
My last Day,140555,fwe,35156,,2,0,
My last Day,151261,sie,35157,,2,0,
JESUS Film,141536,,35158,,62,0,
My last Day,7786,tum,35159,,2,0,
Story of Jesus for Children,21578,,35163,,1,0,
Magdalena,21578,,35164,,54,0,
Reflections of Hope,21578,,35164,,8,0,
Magdalena,10529,mki,35165,,54,0,
Reflections of Hope,10529,mki,35165,,8,0,
My last Day,407,ur,35183,,2,0,
JESUS Film,143624,,35184,,62,0,
JESUS Film,185198,,35196,,62,0,
Magdalena,21118,th-nod,35197,,54,0,
Reflections of Hope,21118,th-nod,35197,,8,0,
JESUS Film,7083,ja,35198,,62,0,
Magdalena,4532,ar-aec,35199,,54,0,
Reflections of Hope,4532,ar-aec,35199,,8,0,
Story Clubs,4532,ar-aec,35200,,14,0,
Story of Jesus for Children,4532,ar-aec,35200,,1,0,
JESUS Film,143368,,35208,,62,0,
JESUS Film,141031,,35212,,62,0,
JESUS Film,141620,,35213,,62,0,
JESUS Film,143732,,35214,,62,0,
JESUS Film,143731,,35215,,62,0,
JESUS Film,144034,,35216,,62,0,
JESUS Film,144036,,35217,,62,0,
JESUS Film,17757,,35218,,62,0,
JESUS Film,140421,,35219,,62,0,
JESUS Film,5603,awa,35220,,62,0,
JESUS Film,143789,mni,35221,,62,0,
JESUS Film,5613,bfq,35222,,62,0,
My last Day,27145,dts,35223,,2,0,
My last Day,140549,,35224,,2,0,
JESUS Film,17813,btx,35225,,62,0,
JESUS Film,141025,,35229,,62,0,
JESUS Film,144693,,35230,,62,0,
JESUS Film,143465,,35231,,62,0,
JESUS Film,5611,bra,35232,,62,0,
JESUS Film,6463,hne,35234,,62,0,
JESUS Film,1192,cfm,35235,,62,0,
JESUS Film,5709,bgc,35236,,62,0,
JESUS Film,6532,gbm,35237,,62,0,
JESUS Film,19716,gor,35238,,62,0,
Walking with Jesus Africa,184933,,35239,,6,0,
Walking with Jesus Africa,22176,pcm,35240,,6,0,
JESUS Film,140162,,35244,,62,0,
JESUS Film,143190,,35245,,62,0,
JESUS Film,140771,,35249,,62,0,
JESUS Film,141333,,35250,,62,0,
JESUS Film,139904,,35253,,62,0,
JESUS Film,142303,,35256,,62,0,
JESUS Film,161504,,35259,,62,0,
JESUS Film,142647,,35289,,62,0,
JESUS Film,185207,,35290,,62,0,
My last Day,142646,,35292,,1,1,1_mld11-0-0
My last Day,2021,,35294,,1,1,1_mld11-0-0
JESUS Film,141597,,35297,,62,0,
My last Day,184943,,35298,,1,1,1_mld11-0-0
JESUS Film,20777,lmn,35300,,62,0,
JESUS Film,142264,,35301,,62,0,
JESUS Film,5667,bho,35303,,62,0,
JESUS Film,140409,,35307,,62,0,
JESUS Film,140356,,35309,,62,0,
JESUS Film,142395,,35310,,62,0,
JESUS Film,512,tzm,35312,,62,0,
JESUS Film,1345,cko,35314,,62,0,
JESUS Film,144584,,35316,,62,0,
JESUS Film,6278,kxu,35317,,62,0,
Walking with Jesus Africa,1345,cko,35319,,6,0,
My last Day,53345,,35320,,2,0,
Story Clubs,21578,,35338,,14,0,
My last Day,21578,,35339,,1,1,1_mld11-0-0
JESUS Film,1194,kru,35340,,62,0,
JESUS Film,140398,,35341,,62,0,
JESUS Film,184627,ar-acq,35342,,62,0,
JESUS Film,141912,,35344,,62,0,
JESUS Film,141128,,35348,,62,0,
My last Day,141618,,35349,,1,1,1_mld11-0-0
JESUS Film,4246,,35359,,62,0,
JESUS Film,496,fr,35382,,62,0,
JESUS Film,185228,,35383,,62,0,
JESUS Film,140853,,35392,,62,0,
Walking with Jesus Africa,24014,fub,35393,,6,0,
Walking with Jesus Africa,2713,ewo,35394,,6,0,
JESUS Film,17035,,35401,,62,0,
JESUS Film,6934,,35405,,62,0,
Walking with Jesus Africa,7587,kss,35406,,6,0,
Walking with Jesus Africa,7564,vai,35407,,6,0,
Magdalena,10535,,35408,,54,0,
Reflections of Hope,10535,,35408,,8,0,
JESUS Film,139973,,35409,,62,0,
Walking with Jesus Africa,7655,bza,35410,,6,0,
Magdalena,99152,,35412,,54,0,
Reflections of Hope,99152,,35412,,8,0,
Magdalena,114921,blm,35413,,54,0,
Reflections of Hope,114921,blm,35413,,8,0,
Magdalena,13664,,35414,,51,2,"1_wl-0-0, 1_wl60-0-0"
Reflections of Hope,13664,,35414,,7,1,1_wl7-0-0
My last Day,142395,,35415,,1,1,1_mld11-0-0
JESUS Film,185227,,35416,,62,0,
Story Clubs,24038,fuv,35417,,14,0,
Story of Jesus for Children,24038,fuv,35417,,1,0,
JESUS Film,139476,,35419,,62,0,
JESUS Film,143846,,35421,,62,0,
JESUS Film,6186,mag,35424,,62,0,
JESUS Film,20944,xbr,35427,,62,0,
JESUS Film,5829,tcy,35428,,62,0,
JESUS Film,22195,yom,35429,,62,0,
JESUS Film,3960,pcc,35431,,62,0,
JESUS Film,141691,,35433,,62,0,
JESUS Film,184531,,35434,,62,0,
JESUS Film,144740,,35436,,62,0,
JESUS Film,185129,,35437,,62,0,
JESUS Film,185230,,35438,,62,0,
JESUS Film,140867,,35439,,62,0,
JESUS Film,102259,shb,35440,,62,0,
Walking with Jesus Africa,3191,ksp,35441,,6,0,
JESUS Film,21578,,35443,,62,0,
JESUS Film,143494,,35444,,62,0,
JESUS Film,149770,,35446,,62,0,
JESUS Film,164768,,35452,,62,0,
JESUS Film,185232,,35455,,62,0,
JESUS Film,16639,id,35456,,62,0,
JESUS Film,160575,,35459,,62,0,
JESUS Film,16120,,35465,,62,0,
JESUS Film,144116,,35467,,62,0,
JESUS Film,100378,,35468,,62,0,
JESUS Film,143827,,35469,,62,0,
Magdalena,141265,kao,35472,,54,0,
Reflections of Hope,141265,kao,35472,,8,0,
JESUS Film,10014,tan,35479,,62,0,
Walking with Jesus Africa,20861,nyo,35481,,6,0,
Walking with Jesus Africa,23981,lgg,35482,,6,0,
Walking with Jesus Africa,20736,kdj,35483,,6,0,
Walking with Jesus Africa,20963,teo,35484,,6,0,
Walking with Jesus Africa,20926,xog,35485,,6,0,
My last Day,6930,he,35487,,1,1,1_mld11-0-0
JESUS Film,139862,,35489,,62,0,
Story Clubs,8418,ar-ary,35490,,14,0,
Story of Jesus for Children,8418,ar-ary,35490,,1,0,
JESUS Film,144882,,35493,,62,0,
Walking with Jesus Africa,7251,pko,35496,,6,0,
Walking with Jesus Africa,144476,,35503,,6,0,
Walking with Jesus Africa,2530,mcp,35504,,6,0,
Walking with Jesus Africa,2538,mcn,35506,,6,0,
JESUS Film,8295,,35509,,62,0,
JESUS Film,507,shi,35515,,62,0,
Magdalena,140033,cbj,35516,,54,0,
Reflections of Hope,140033,cbj,35516,,8,0,
Walking with Jesus Africa,140033,cbj,35518,,6,0,
JESUS Film,5546,ro,35519,,62,0,
JESUS Film,185246,,35522,,62,0,
JESUS Film,144593,mzw,35523,,62,0,
Magdalena,24410,,35524,,54,0,
Reflections of Hope,24410,,35524,,8,0,
Magdalena,184500,saq,35525,,53,1,1_wl60-0-0
Reflections of Hope,184500,saq,35525,,8,0,
Story Clubs,184500,saq,35526,,14,0,
Story of Jesus for Children,184500,saq,35526,,1,0,
Walking with Jesus Africa,7343,coh,35529,,6,0,
Magdalena,140297,,35530,,51,2,"1_wl-0-0, 1_wl60-0-0"
Reflections of Hope,140297,,35530,,7,1,1_wl7-0-0
Walking with Jesus Africa,7237,saq,35531,,6,0,
JESUS Film,12019,kbq,35533,,62,0,
JESUS Film,143707,,35541,,62,0,
JESUS Film,8351,amu,35544,,62,0,
JESUS Film,8284,cux,35545,,62,0,
JESUS Film,8245,mau,35546,,62,0,
JESUS Film,143712,,35547,,62,0,
Walking with Jesus Africa,20750,klu,35554,,6,0,
JESUS Film,140424,,35557,,62,0,
JESUS Film,141528,,35558,,62,0,
JESUS Film,143322,,35561,,62,0,
JESUS Film,142202,,35564,,62,0,
JESUS Film,143488,,35565,,62,0,
JESUS Film,149174,,35566,,62,0,
JESUS Film,143497,,35567,,62,0,
JESUS Film,143501,,35568,,62,0,
JESUS Film,140790,,35569,,62,0,
JESUS Film,141574,,35570,,62,0,
JESUS Film,142947,,35571,,62,0,
JESUS Film,185251,,39507,,62,0,
JESUS Film,185254,,39508,,62,0,
JESUS Film,139524,,39510,,62,0,
Walking with Jesus Africa,19468,,39530,,6,0,
Walking with Jesus Africa,184818,kye,39531,,6,0,
Walking with Jesus Africa,139126,,39536,,6,0,
My last Day,140558,,39584,,1,1,1_mld11-0-0
My last Day,142332,,39586,,1,1,1_mld11-0-0
My last Day,99364,,39588,,1,1,1_mld11-0-0
My last Day,12773,,39590,,1,1,1_mld11-0-0
JESUS Film,3933,,39592,,62,0,
My last Day,139244,,39593,,1,1,1_mld11-0-0
My last Day,12808,,39595,,1,1,1_mld11-0-0
JESUS Film,185249,,39603,,62,0,
JESUS Film,20926,xog,39615,,62,0,
JESUS Film,145530,,39618,,62,0,
Walking with Jesus Africa,10085,gbr,39623,,6,0,
JESUS Film,146749,,39625,,62,0,
JESUS Film,179190,,39627,,62,0,
JESUS Film,19372,cjm,39678,,11,51,"1_jf6101-0-0, 1_jf6102-0-0, 1_jf6103-0-0, 1_jf6104-0-0, 1_jf6105-0-0, 1_jf6106-0-0, 1_jf6107-0-0, 1_jf6108-0-0, 1_jf6109-0-0, 1_jf6110-0-0, 1_jf6111-0-0, 1_jf6112-0-0, 1_jf6113-0-0, 1_jf6114-0-0, 1_jf6115-0-0, 1_jf6116-0-0, 1_jf6117-0-0, 1_jf6118-0-0, 1_jf6119-0-0, 1_jf6120-0-0, 1_jf6121-0-0, 1_jf6122-0-0, 1_jf6123-0-0, 1_jf6124-0-0, 1_jf6125-0-0, 1_jf6126-0-0, 1_jf6127-0-0, 1_jf6128-0-0, 1_jf6129-0-0, 1_jf6130-0-0, 1_jf6131-0-0, 1_jf6132-0-0, 1_jf6133-0-0, 1_jf6134-0-0, 1_jf6135-0-0, 1_jf6136-0-0, 1_jf6137-0-0, 1_jf6138-0-0, 1_jf6139-0-0, 1_jf6140-0-0, 1_jf6141-0-0, 1_jf6142-0-0, 1_jf6143-0-0, 1_jf6144-0-0, 1_jf6145-0-0, 1_jf6146-0-0, 1_jf6147-0-0, 1_jf6148-0-0, 1_jf6149-0-0, 1_jf6150-0-0, 1_jf6151-0-0"
My last Day,185210,,40056,,1,1,1_mld11-0-0
JESUS Film,139554,,40109,,61,1,1_jf-0-0
JESUS Film,23528,tpi,40125,,62,0,
JESUS Film,623,gun,40128,,62,0,
Magdalena,185210,,40133,,54,0,
Reflections of Hope,185210,,40133,,8,0,
JESUS Film,23178,sw,40204,,62,0,
Magdalena,159000,cbt,40209,,51,2,"1_wl-0-0, 1_wl60-0-0"
Reflections of Hope,159000,cbt,40209,,7,1,1_wl7-0-0
Magdalena,184547,qvw,40210,,51,2,"1_wl-0-0, 1_wl60-0-0"
Reflections of Hope,184547,qvw,40210,,7,1,1_wl7-0-0
Magdalena,140060,,40211,,51,2,"1_wl-0-0, 1_wl60-0-0"
Reflections of Hope,140060,,40211,,7,1,1_wl7-0-0
JESUS Film,139397,,40256,,62,0,
JESUS Film,140994,,40257,,62,0,
JESUS Film,139803,,40258,,62,0,
JESUS Film,141085,,40259,,62,0,
My last Day,14509,to,40285,,1,1,1_mld11-0-0
JESUS Film,20332,,40287,,62,0,
JESUS Film,142172,,40290,,62,0,
JESUS Film,141189,,40291,,62,0,
JESUS Film,142179,,40515,,62,0,
JESUS Film,185329,,40516,,62,0,
JESUS Film,143459,,40745,,62,0,
My last Day,7083,ja,40747,,2,0,
JESUS Film,23924,,40751,,62,0,
JESUS Film,176243,bn,40768,,62,0,
JESUS Film,171627,,40778,,62,0,
